-1289.493483,6438.314853
746.333352,1.548560
473.847796,-1634.070671
-919.222421,-2048.346508
1524.755001,-1081.197824
936.356221,766.341168
184.268775,-521.136243
637.039717,-1555.018578
880.464932,-933.393648
1810.289539,-1690.061396
1921.544857,436.989089
-1811.211564,6301.357742
1199.395506,1287.742511
2401.563173,402.446610
-2780.716785,7308.380649
-2219.232889,-1955.151057
-557.656006,-558.221748
1273.902398,-601.260547
437.831360,-1184.842952
1703.929904,-667.791955
-4331.142266,-3665.153747
-2219.170601,-765.576881
322.203284,-452.542789
286.511661,3736.336732
-3379.996764,4517.248013
492.493283,-1043.937859
1900.729900,1279.795214
-3613.543232,-3095.352433
-2518.996730,5265.239592
-774.089488,-1170.342004
-3774.110096,-2274.041058
2047.334174,-497.867797
1866.585480,-1103.945613
-2255.498733,7151.358673
456.886921,-805.502324
-2057.748924,7033.927626
-871.011252,5793.212615
1457.698467,294.568053
-1583.745737,-413.813337
-1446.294362,-1538.837996
2457.558464,-338.949382
-1648.365365,-1091.384947
-573.291603,-1015.573694
-1380.147929,-2064.470150
-225.954475,-2642.450895
-2965.227852,-2188.516288
845.941635,-1026.115873
763.002034,-1519.521934
-363.473425,-1299.870318
-2050.576302,6080.269649
-3883.845989,-3648.684984
1174.754369,620.191194
1125.687651,1397.614448
1714.148652,-574.957550
-2384.048379,-2217.621067
-438.627448,-1531.917191
-1393.144458,5847.141546
785.068654,75.372593
879.985478,-2120.014472
2560.125250,-45.571553
-1972.387972,-919.349329
1087.065486,202.400128
-847.013725,-1210.800474
-2738.724799,7290.271505
1947.760360,64.951201
-1786.578073,-1943.434769
-1541.788300,-1959.629076
-3434.302045,-1105.161640
506.039200,-1082.067570
1236.167200,-1594.730284
-2620.107479,6292.589361
-2993.544917,-1831.601596
-2515.991006,7545.729413
281.486534,-682.429412
866.633872,2640.529368
1823.894333,-1726.195258
1944.591990,415.052159
1332.447148,609.985511
-2274.079569,-1074.356037
395.519498,-1972.809067
-3064.273969,1283.618096
600.294117,1639.787990
-3409.937439,3683.062243
-1978.102691,-1447.486150
-4226.816750,-3670.864348
-434.967894,-2605.158772
-1090.057094,-30.617037
2451.790632,548.656073
938.860729,-1770.093738
-771.717625,-1519.609327
1729.420292,-1308.118179
-293.524518,-1045.917430
1961.278672,1515.699935
1449.964171,-370.878579
-184.622471,4459.602314
2055.369733,746.674420
1551.674199,-1519.982840
2325.995615,238.316928
-2568.463669,-1690.827973
-3340.135142,4318.246523
-3162.808225,-274.831434
-176.173431,4639.587625
227.906603,1359.925358
2090.214929,-1591.132703
1019.957266,-134.328554
-1758.801149,7324.730971
-3391.876819,2981.512777
2457.200830,-725.744830
1208.202584,1672.019699
2044.319224,-1980.621920
-1374.618141,-1629.969774
1315.847085,-1324.734382
2417.436171,-666.759229
-121.563284,-740.922869
38.154917,-2583.808573
-1886.770304,2709.956519
489.729272,220.159328
-1334.815158,6500.110238
931.728321,2303.996918
1670.866252,1714.537692
-3430.546751,4577.699014
-4033.439083,-3685.812181
-3257.546612,3095.188909
1901.475228,-651.381876
-3923.399362,-3470.076101
663.826725,-2787.063229
-593.851823,-808.906227
-2507.033114,7345.216233
1007.740999,-1380.546378
-3246.231358,4457.429495
-1669.712390,-2065.606970
2707.818321,325.051199
-2780.361899,7139.802692
-2503.409408,4984.298623
-1977.901533,-2520.682687
1766.170787,-1600.674305
-1631.170722,-2125.248589
-494.707757,-1085.402854
2266.962778,-221.347695
-3881.239769,-3798.623649
1663.928694,-668.888478
702.527863,-1308.288600
1096.715474,-1333.985806
-1662.744775,3724.355853
1559.678491,-1755.270925
1337.537912,-2426.349433
-2471.347214,7485.305010
520.674887,3041.866608
-2914.847622,6879.031514
-1319.373198,2510.737036
1503.822571,1027.939320
-1972.753301,6794.211579
-2408.548719,-2455.043155
9.871406,4509.927530
2371.672895,451.711687
-341.977003,-1075.871484
691.172668,444.192392
183.633060,-2639.324381
1129.725314,-593.903542
414.469897,1094.449729
-1725.086001,6673.032528
-1234.275830,6415.455946
826.121935,869.124406
-3442.928239,4399.017882
-1023.112244,-123.312169
1693.979399,-278.519224
785.654791,-1985.982173
-3746.981952,-2517.679824
2649.881160,283.752539
-2864.512939,-2018.586788
-2682.848946,-326.565181
782.835879,2299.258288
-1012.797212,-2893.781871
-3409.233332,2577.738583
254.160664,3155.739307
1064.511324,-985.356731
-1295.313961,-1333.011382
-2101.954527,-1111.911811
264.822325,-943.320601
-3062.300691,-2173.925718
148.129156,-755.640546
1437.934237,132.661143
2149.443303,-1463.152506
1623.654087,-324.370899
-2081.729390,-2359.367224
1465.247375,-1099.847504
2367.357152,-747.209030
973.917189,2007.547781
-3679.052121,-3605.323495
496.407880,-1113.102452
1805.057880,328.290942
-972.990931,325.203588
-1108.540310,-840.779325
-3480.904528,3903.577909
-866.615779,-1715.793551
-2405.832057,7103.452848
-1232.657891,-1189.794949
1495.850867,-1249.187102
1952.512451,-330.281259
1858.998803,1658.186724
-2904.276461,7052.453599
-1959.524862,-2735.295139
-3040.875433,-1952.580538
1267.254619,752.694811
-1922.113619,-1527.455809
1506.240091,1428.633937
1127.785348,-885.646443
-3146.759054,-1976.414323
1586.020936,-1058.383517
-578.248687,-771.760545
-2564.018605,121.273626
-1289.131251,-2518.694702
-1946.937820,-2347.438491
1386.267957,-1395.433382
-768.257196,-1317.186451
-2184.089264,-2198.637977
1264.567138,1614.202889
1509.399588,1105.433074
-2418.518432,6735.491426
-1900.855048,6726.468969
-441.657715,-2184.905974
-772.091585,-3034.234641
-1076.313448,5923.465624
1939.874102,326.569510
1003.642307,-961.007790
1529.887973,73.033055
1332.126889,-1915.297356
-2167.070008,-2557.385266
1730.112985,343.114847
-2920.961844,-1546.092425
-2224.640905,-2058.763684
-2262.712588,6860.498154
1066.526840,1377.369348
-1486.265526,-712.048639
-15.929600,-2522.166745
-754.514702,636.620160
-1281.798047,-2751.828578
-1481.875666,7072.390639
1.032273,-598.769199
709.308947,2561.750111
1481.012242,443.977128
-1739.452941,7191.013615
-3249.988280,-1603.492678
2020.261375,1665.045093
-2562.238456,-1961.265295
-1854.541483,-517.345571
-3296.552319,-1425.948716
-3350.751981,3549.295819
-1505.656513,-673.804319
516.708550,-3044.318316
-2110.419266,-207.202815
555.024774,-258.391265
-3582.800421,4232.638013
1223.316295,183.546947
93.905637,-2329.334398
1736.105820,-389.079728
-3382.389539,-3547.349883
-646.555965,-1494.496556
2258.719127,-1449.792750
-2707.326427,6113.621956
-3403.332950,2721.619780
2249.294676,783.469510
-145.246268,-1635.830062
1232.166051,-2339.422968
2010.420478,-564.157313
1404.661515,1589.547874
2282.675982,1300.733681
1834.398256,-582.896693
1231.123830,-264.285555
2624.849903,-996.462336
-3953.833486,-3102.234663
-417.062341,-1703.801728
1839.522872,770.989178
-68.976335,-2443.493450
-1574.324193,-153.870280
-3421.784122,-1044.903838
1942.315318,-1961.595772
-2901.723617,6614.962081
688.113141,-2675.134184
-1950.695093,-1555.338430
1301.689522,-2162.304655
-679.736625,172.283578
1910.337252,-222.478637
-1100.988622,-1024.723542
691.584737,-1596.979881
-1981.303215,-1926.433189
-1964.508128,6926.175928
-2431.430167,-1522.583065
-3403.116965,4679.719846
-20.415688,-2410.387728
-527.265642,-717.182060
-1084.273134,844.684313
1657.259440,440.344777
-2942.712942,7118.798873
1943.134339,-1796.117167
-3286.151085,3970.231600
-2340.539175,-1893.851165
1404.513959,-889.257697
2001.151844,-1054.192270
696.280390,-1176.441892
1724.614984,-844.002640
-3237.661566,4560.672802
-2361.431866,7160.145871
-3309.907353,-1158.996766
1620.595257,452.767395
-2754.990282,7039.480535
886.489665,1748.477742
2649.541684,-967.177378
2133.567416,621.587878
1571.652129,-2407.805348
875.698238,-2307.598973
-1969.532176,-1625.080910
2282.511838,-646.083996
694.840546,490.755466
379.687797,1303.557996
801.333528,-1113.299527
1270.188855,17.468718
2387.792048,-67.543016
953.206469,-2810.424170
-430.940254,-890.601308
-153.345962,-1719.626917
1909.003692,-1091.432570
-1959.457470,-689.286795
2502.752024,-1471.788950
207.143901,3703.347169
-2943.788269,1621.966114
-2140.141384,2584.427099
1268.459913,62.128284
1489.161565,-1056.951748
-511.643019,5140.686295
-1709.505386,-259.582743
1860.116842,356.179498
-1946.257080,6486.003919
1703.387647,-438.740339
802.095872,784.561840
1257.073166,-390.161997
-4113.441129,-3430.692918
2040.684049,-1565.286947
1032.763466,-1366.704734
173.103200,-2292.998400
2008.532404,438.120399
1836.440939,-173.123310
-3637.969299,4478.292708
-3362.054333,4346.561561
-438.213544,-1011.613463
-3009.741259,-1489.439329
-3040.532563,6687.110709
-2905.524885,-556.098620
730.192878,-2164.424552
1260.873758,-802.681396
-2741.919910,7390.956795
1942.435599,1244.567585
1009.304363,-393.608326
-361.874398,4924.250719
-1402.776992,-3001.477888
-1587.594657,-460.819058
2059.409355,-220.663488
915.585796,-1293.192017
-3821.414721,-3473.351507
-14.829851,4150.056684
-756.469311,-332.985174
594.786378,-1604.257553
1665.678661,-1679.737591
-517.538143,4058.384176
-4213.303206,-3545.962254
-4099.312009,-3742.723447
651.179069,2621.381052
-1021.230017,6158.155750
-2760.686111,7351.561911
-1284.778427,37.247646
-1794.836870,-640.825649
-3742.067389,-3262.306704
-2312.654534,-1686.715521
2440.739869,201.878575
2740.066278,-1138.455756
-2260.536965,-2275.505825
-2620.025267,-1909.637203
-237.935856,-211.391218
-1406.668025,3897.867664
-2849.385878,7208.439571
1190.178621,-940.746989
505.201472,-1574.179627
176.621335,267.903307
-535.096084,-116.922658
-2484.606148,643.940502
1929.053021,1484.805189
-3494.743943,-1035.759539
-2570.258118,-1914.287597
892.454009,933.998891
57.789254,4278.078195
700.726808,-1024.277913
-2121.858823,-1980.733481
2530.249765,-1021.899032
2484.740181,-1279.408632
-1682.160787,-2368.232286
776.619704,-614.821052
342.664846,-916.611912
-3360.417977,-1351.984323
-3190.327614,4746.341788
855.751761,-1523.128332
1041.167833,2253.737431
-2123.376782,-1862.831920
-2192.187512,-1031.151907
609.135591,-2727.609021
1095.823431,-156.491759
-1991.326203,7101.680890
-1831.498680,6944.519484
-59.574915,-2715.148268
-1880.959135,-2719.352063
1044.560087,1736.762404
346.851249,147.619683
1464.398286,-973.303152
539.543092,6.933463
-3549.990338,-3608.808660
-2703.629119,7437.168395
-3171.984562,3872.782352
1260.754077,864.393787
-2427.523181,7589.676865
1611.847837,342.807307
-847.399800,-1062.603113
-357.109505,-2767.482300
-2038.010196,7282.357738
-3983.980095,-3666.653593
-448.081801,4457.863360
-344.152378,5137.645290
2115.879054,-1404.884032
250.474958,-1869.132293
-2947.357601,6888.657752
-545.114502,-2345.607703
-893.497293,450.288223
549.344677,346.179588
336.858629,-1325.272320
-2038.237310,-2037.759844
1004.885251,175.444284
1016.850780,684.070889
954.066041,-1629.126746
236.710299,-620.770984
1457.808695,-777.726836
1578.078447,240.043248
1013.144354,-1763.046345
-4120.982236,-3166.107063
-1720.811847,-1990.080608
-453.986927,-468.513019
-200.053930,4538.845377
329.090662,-2278.677790
-136.181125,-2595.267300
-2562.312265,555.174647
-2479.713348,-1931.383290
1466.877097,-513.667046
477.423451,-576.118434
-3297.935144,3346.005146
1334.460160,-393.293459
-1770.835089,-979.205417
1057.318212,-1941.199467
901.023050,-1750.735715
451.692667,768.559956
-2420.726905,-3027.325097
152.329276,4081.205980
949.345781,-646.195398
829.591694,-191.368867
2378.673075,976.166122
1757.263018,1079.412959
-1550.960196,-3081.451138
-2791.873813,-2538.960404
-2920.878491,7015.256349
1403.377570,-1973.919333
-3232.426987,-1859.382887
1630.343690,-73.363864
92.568437,1067.320310
-1076.407221,-1507.462750
-2406.834277,-2497.837124
-1342.921782,-1624.366313
180.521947,-1680.160614
1551.409890,-1411.087580
